iccs,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2010,5.23
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2011,5.75
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2012,5.44
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2013,10.29
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2014,12.86
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2015,14.0
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2016,14.48
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2017,14.53
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2018,14.65
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2019,15.64
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2020,16.52
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2021,17.98
Rape,Annual,M,Per hundred thousand inhabitants,Norway,2022,20.49
Rape,Annual,M,Per hundred thousand inhabitants,Poland,2016,5.34
Rape,Annual,M,Per hundred thousand inhabitants,Poland,2017,5.95
Rape,Annual,M,Per hundred thousand inhabitants,Poland,2018,6.31
Rape,Annual,M,Per hundred thousand inhabitants,Poland,2019,6.55
Rape,Annual,M,Per hundred thousand inhabitants,Poland,2020,6.46
Rape,Annual,M,Per hundred thousand inhabitants,Poland,2021,6.42
Rape,Annual,M,Per hundred thousand inhabitants,Poland,2022,6.44
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2008,4.12
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2009,4.62
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2010,4.4
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2011,3.92
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2012,4.04
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2013,4.14
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2014,4.09
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2015,4.14
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2016,4.06
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2017,4.1
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2018,3.2
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2019,3.05
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2020,3.09
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2021,3.15
Rape,Annual,M,Per hundred thousand inhabitants,Portugal,2022,4.22
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2008,13.68
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2009,13.49
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2010,14.01
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2011,15.42
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2012,16.83
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2013,19.51
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2014,19.05
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2015,19.74
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2016,20.89
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2017,18.98
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2018,19.18
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2019,19.34
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2020,21.0
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2021,26.97
Rape,Annual,M,Per hundred thousand inhabitants,Romania,2022,29.19
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2013,6.03
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2014,6.58
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2015,5.34
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2016,5.6
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2017,5.69
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2018,5.16
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2019,4.77
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2020,6.96
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2021,6.66
Rape,Annual,M,Per hundred thousand inhabitants,Serbia,2022,6.8
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2008,9.71
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2009,9.21
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2010,8.88
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2011,8.44
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2012,8.08
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2013,7.78
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2014,8.1
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2015,7.68
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2016,7.26
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2017,6.94
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2018,6.63
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2019,8.75
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2020,10.59
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2021,10.84
Rape,Annual,M,Per hundred thousand inhabitants,Sweden,2022,12.26
Rape,Annual,M,Per hundred thousand inhabitants,Slovenia,2016,1.07
Rape,Annual,M,Per hundred thousand inhabitants,Slovenia,2017,1.37
Rape,Annual,M,Per hundred thousand inhabitants,Slovenia,2018,0.78
Rape,Annual,M,Per hundred thousand inhabitants,Slovenia,2019,0.67
Rape,Annual,M,Per hundred thousand inhabitants,Slovenia,2020,0.76
Rape,Annual,M,Per hundred thousand inhabitants,Slovenia,2021,0.57
Rape,Annual,M,Per hundred thousand inhabitants,Slovenia,2022,1.51
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2014,5.38
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2015,5.45
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2016,5.4
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2017,9.09
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2018,5.08
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2019,4.96
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2020,5.37
Rape,Annual,M,Per hundred thousand inhabitants,Slovakia,2021,5.03
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2009,1.52
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2010,2.45
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2011,2.19
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2012,5.93
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2013,27.49
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2014,32.97
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2015,37.0
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2016,39.38
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2018,29.28
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2019,28.61
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2020,27.78
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2021,27.31
Rape,Annual,M,Per hundred thousand inhabitants,Türkiye,2022,27.67
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2008,15.77
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2009,16.49
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2010,16.64
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2011,17.97
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2012,18.86
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2013,19.3
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2014,20.26
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2015,21.64
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2016,22.91
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2017,24.14
Rape,Annual,M,Per hundred thousand inhabitants,England and Wales,2018,24.51
Rape,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2008,7.02
Rape,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2009,6.82
Rape,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2010,6.61
Rape,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2011,6.29
Rape,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2012,5.98
Rape,Annual,M,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,6.2
Rape,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2009,5.49
Rape,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2010,4.99
Rape,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2011,4.51
Rape,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2012,4.93
Rape,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,10.49
Rape,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,10.21
Rape,Annual,M,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,5.95
Rape,Annual,M,Per hundred thousand inhabitants,Kosovo*,2018,4.17
Rape,Annual,M,Per hundred thousand inhabitants,Kosovo*,2019,3.28
Rape,Annual,M,Per hundred thousand inhabitants,Kosovo*,2020,4.23
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2008,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2009,0.19
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2011,0.21
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2014,0.14
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2015,0.14
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Albania,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2008,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2009,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2010,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2011,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2012,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2013,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2014,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2020,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Austria,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Belgium,2008,0.31
Sexual assault,Annual,F,Per hundred thousand inhabitants,Belgium,2009,0.29
Sexual assault,Annual,F,Per hundred thousand inhabitants,Belgium,2010,0.25
Sexual assault,Annual,F,Per hundred thousand inhabitants,Belgium,2011,0.2
Sexual assault,Annual,F,Per hundred thousand inhabitants,Belgium,2012,0.12
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2008,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2009,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2010,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2013,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2014,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2015,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2016,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2017,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2019,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Bulgaria,2022,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2008,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2009,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2010,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2015,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2016,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2017,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2018,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2019,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2020,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2021,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Switzerland,2022,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Cyprus,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2011,0.37
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2012,0.49
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2013,3.25
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2014,0.43
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2015,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2016,0.09
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2017,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2018,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2019,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2020,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2021,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Czechia,2022,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2013,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2014,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2015,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2016,0.08
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2017,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2018,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2019,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2020,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2021,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Germany,2022,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2009,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2010,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2011,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2013,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2014,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2015,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2016,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2017,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2018,0.1
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2019,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2020,0.14
Sexual assault,Annual,F,Per hundred thousand inhabitants,Denmark,2021,2.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Estonia,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2008,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2009,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2010,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2011,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2012,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2013,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2014,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2015,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2016,0.2
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2019,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2020,0.29
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Greece,2022,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2008,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2009,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2010,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2011,0.2
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2012,0.21
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2013,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2014,0.21
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2015,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2016,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2017,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2018,0.14
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2019,0.15
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2020,0.14
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2021,0.13
Sexual assault,Annual,F,Per hundred thousand inhabitants,Spain,2022,0.13
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2008,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2009,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2010,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2011,0.26
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2012,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2013,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2014,0.11
Sexual assault,Annual,F,Per hundred thousand inhabitants,Finland,2015,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,France,2016,0.01
Sexual assault,Annual,F,Per hundred thousand inhabitants,France,2017,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,France,2018,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,France,2019,0.03
Sexual assault,Annual,F,Per hundred thousand inhabitants,France,2020,0.17
Sexual assault,Annual,F,Per hundred thousand inhabitants,France,2021,0.17
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2008,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2009,0.18
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2010,0.04
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2012,0.09
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2013,0.14
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2014,0.09
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2015,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2018,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2019,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2021,0.1
Sexual assault,Annual,F,Per hundred thousand inhabitants,Croatia,2022,0.05
Sexual assault,Annual,F,Per hundred thousand inhabitants,Hungary,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Hungary,2014,0.02
Sexual assault,Annual,F,Per hundred thousand inhabitants,Hungary,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Hungary,2017,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Hungary,2018,0.08
Sexual assault,Annual,F,Per hundred thousand inhabitants,Hungary,2019,0.08
Sexual assault,Annual,F,Per hundred thousand inhabitants,Iceland,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Iceland,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Iceland,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Italy,2008,0.17
Sexual assault,Annual,F,Per hundred thousand inhabitants,Italy,2009,0.15
Sexual assault,Annual,F,Per hundred thousand inhabitants,Italy,2010,0.22
Sexual assault,Annual,F,Per hundred thousand inhabitants,Italy,2011,0.19
Sexual assault,Annual,F,Per hundred thousand inhabitants,Italy,2012,0.15
Sexual assault,Annual,F,Per hundred thousand inhabitants,Italy,2013,0.15
Sexual assault,Annual,F,Per hundred thousand inhabitants,Italy,2014,0.16
Sexual assault,Annual,F,Per hundred thousand inhabitants,Liechtenstein,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Liechtenstein,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2015,0.13
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2016,0.06
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2018,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2020,0.07
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Lithuania,2022,0.13
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2016,0.35
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Luxembourg,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2014,0.09
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2015,0.09
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2016,0.19
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2017,0.38
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2018,0.38
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2019,0.39
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2020,0.29
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2021,0.29
Sexual assault,Annual,F,Per hundred thousand inhabitants,Latvia,2022,0.3
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2008,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2009,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2010,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2011,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2012,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2013,0.32
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2018,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2019,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2020,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2021,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Montenegro,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2013,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2014,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2015,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2016,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2017,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2018,0.43
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2019,0.41
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2020,0.4
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2021,0.4
Sexual assault,Annual,F,Per hundred thousand inhabitants,Malta,2022,0.0
Sexual assault,Annual,F,Per hundred thousand inhabitants,Norway,2008,0.0
