STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,leg_stat,Legal status,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,EL,Greece,2021,,280,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,EL,Greece,2022,,308,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,EL,Greece,2023,,235,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2014,,30120,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2015,,34826,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2016,,54828,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2017,,62407,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2018,,62337,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2019,,62161,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2020,,45337,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2021,,57000,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2022,,61554,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ES,Spain,2023,,57030,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2008,,43706,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2009,,39385,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2010,,40889,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2011,,39550,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2012,,37874,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2013,,36851,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2014,,36115,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2015,,37849,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2016,,31775,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2017,,13536,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2018,,13545,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2019,,13986,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2020,,13436,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2021,,13947,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2022,,13572,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FI,Finland,2023,,14297,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2008,,68350,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2009,,67919,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2010,,66886,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2011,,66426,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2012,,70080,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2013,,70057,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2014,,58267,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2015,,67457,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2016,,52051,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2017,,51666,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2018,,55320,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2019,,55268,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2020,,44185,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2021,,50829,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2022,,49144,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,FR,France,2023,,52030,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2008,,2583,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2009,,2587,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2010,,2445,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2011,,2459,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2012,,2025,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2013,,1752,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2014,,1858,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2015,,1481,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2016,,1756,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2017,,1604,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2018,,1581,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2019,,1728,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2020,,1583,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2021,,1780,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2022,,1647,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HR,Croatia,2023,,1494,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2008,,12053,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2009,,13096,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2010,,14269,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2011,,11400,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2012,,9884,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2013,,9168,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2014,,9302,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2015,,8896,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2016,,9088,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2017,,8943,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2018,,8884,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2019,,8460,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2020,,7247,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2021,,7521,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2022,,7594,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,HU,Hungary,2023,,7754,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IS,Iceland,2013,,429,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2008,,41305,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2009,,39118,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2010,,38784,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2011,,41291,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2012,,41373,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2013,,40993,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2014,,38422,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2015,,36623,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2016,,33118,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2017,,30176,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,IT,Italy,2018,,33034,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2008,,1354,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2009,,1385,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2010,,15,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2011,,14,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2012,,16,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2013,,2110,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2014,,2138,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2015,,1669,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2016,,1451,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2017,,1564,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2018,,1605,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2019,,1543,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2020,,1230,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2021,,1247,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2022,,1263,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LT,Lithuania,2023,,1288,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2016,,1755,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2017,,2069,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2018,,1696,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2019,,1694,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2020,,1606,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2021,,1634,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2022,,1048,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LU,Luxembourg,2023,,1178,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2008,,1051,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2009,,1198,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2010,,1106,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2011,,1038,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2012,,1030,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2013,,971,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2014,,1083,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2015,,1165,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2016,,1024,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2017,,1053,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2018,,994,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2019,,833,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2020,,744,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2021,,689,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2022,,585,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,LV,Latvia,2023,,451,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2010,,36,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2011,,64,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2012,,83,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2013,,75,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2014,,233,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2016,,308,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2017,,301,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2018,,256,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2019,,346,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2020,,338,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2021,,363,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2022,,263,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,ME,Montenegro,2023,,235,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2008,,673,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2009,,734,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2010,,689,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2011,,683,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2012,,633,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2013,,725,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2014,,1142,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2017,,303,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2019,,427,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2020,,575,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2021,,694,,,,,
dataflow,ESTAT:CRIM_JUST_SEX(1.0),Suspects and offenders by sex,A,Annual,PER_CNV,Convicted person,F,Females,NR,Number,MK,North Macedonia,2022,,780,,,,,
